"","X","ID","beep","day","observationID","missing","Energetic","Cheerful","Relaxed","Satisfied","Nervous","Irritated","Bored","Down"
"751",751,54117,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"752",752,54117,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"753",753,54117,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"754",754,54117,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"755",755,54117,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"756",756,54117,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"757",757,54119,1,1,1,0,0.656565656565657,0.494949494949495,0.707070707070707,0.595959595959596,0.393939393939394,0.292929292929293,0.747474747474748,0.282828282828283
"758",758,54119,2,1,2,0,0.484848484848485,0.545454545454545,0.525252525252525,0.606060606060606,0.414141414141414,0.404040404040404,0.656565656565657,0.363636363636364
"759",759,54119,3,1,3,0,0.424242424242424,0.494949494949495,0.585858585858586,0.484848484848485,0.363636363636364,0.292929292929293,0.727272727272727,0.494949494949495
"760",760,54119,1,2,4,0,0.686868686868687,0.686868686868687,0.686868686868687,0.707070707070707,0.232323232323232,0.303030303030303,0.363636363636364,0.252525252525253
"761",761,54119,2,2,5,0,0.757575757575758,0.666666666666667,0.666666666666667,0.717171717171717,0.181818181818182,0.242424242424242,0.313131313131313,0.303030303030303
"762",762,54119,3,2,6,0,0.595959595959596,0.636363636363636,0.767676767676768,0.767676767676768,0.272727272727273,0.202020202020202,0.191919191919192,0.111111111111111
"763",763,54119,1,3,7,0,0.666666666666667,0.565656565656566,0.585858585858586,0.818181818181818,0.303030303030303,0.292929292929293,0.272727272727273,0.252525252525253
"764",764,54119,2,3,8,0,0.707070707070707,0.666666666666667,0.656565656565657,0.666666666666667,0.313131313131313,0.303030303030303,0.333333333333333,0.262626262626263
"765",765,54119,3,3,9,0,0.737373737373737,0.686868686868687,0.666666666666667,0.676767676767677,0.303030303030303,0.303030303030303,0.323232323232323,0.272727272727273
"766",766,54119,1,4,10,0,0.656565656565657,0.666666666666667,0.676767676767677,0.707070707070707,0.323232323232323,0.282828282828283,0.565656565656566,0.303030303030303
"767",767,54119,2,4,11,0,0.767676767676768,0.696969696969697,0.777777777777778,0.676767676767677,0.343434343434343,0.373737373737374,0.282828282828283,0.343434343434343
"768",768,54119,3,4,12,0,0.252525252525253,0.727272727272727,0.727272727272727,0.707070707070707,0.262626262626263,0.292929292929293,0.252525252525253,0.282828282828283
"769",769,54119,1,5,13,0,0.727272727272727,0.686868686868687,0.717171717171717,0.666666666666667,0.272727272727273,0.313131313131313,0.323232323232323,0.292929292929293
"770",770,54119,2,5,14,0,0.686868686868687,0.585858585858586,0.707070707070707,0.767676767676768,0.303030303030303,0.292929292929293,0.292929292929293,0.353535353535354
"771",771,54119,3,5,15,0,0.383838383838384,0.535353535353535,0.696969696969697,0.707070707070707,0.232323232323232,0.303030303030303,0.696969696969697,0.272727272727273
"772",772,54119,1,6,16,0,0.727272727272727,0.686868686868687,0.727272727272727,0.696969696969697,0.323232323232323,0.252525252525253,0.383838383838384,0.333333333333333
"773",773,54119,2,6,17,0,0.373737373737374,0.676767676767677,0.595959595959596,0.707070707070707,0.292929292929293,0.353535353535354,0.414141414141414,0.323232323232323
"774",774,54119,3,6,18,0,0.363636363636364,0.595959595959596,0.747474747474748,0.717171717171717,0.242424242424242,0.252525252525253,0.404040404040404,0.222222222222222
"775",775,54119,1,7,19,0,0.686868686868687,0.595959595959596,0.656565656565657,0.585858585858586,0.272727272727273,0.202020202020202,0.464646464646465,0.151515151515152
"776",776,54119,2,7,20,0,0.606060606060606,0.494949494949495,0.767676767676768,0.555555555555556,0.292929292929293,0.292929292929293,0.595959595959596,0.424242424242424
"777",777,54119,3,7,21,0,0.474747474747475,0.595959595959596,0.808080808080808,0.595959595959596,0.121212121212121,0.323232323232323,0.646464646464647,0.121212121212121
"778",778,54119,1,8,22,0,0.606060606060606,0.494949494949495,0.808080808080808,0.636363636363636,0.151515151515152,0.282828282828283,0.555555555555556,0.141414141414141
"779",779,54119,2,8,23,0,0.565656565656566,0.505050505050505,0.494949494949495,0.595959595959596,0.393939393939394,0.363636363636364,0.545454545454545,0.292929292929293
"780",780,54119,3,8,24,0,0.494949494949495,0.515151515151515,0.636363636363636,0.535353535353535,0.232323232323232,0.222222222222222,0.696969696969697,0.343434343434343
"781",781,54119,1,9,25,0,0.606060606060606,0.595959595959596,0.737373737373737,0.585858585858586,0.161616161616162,0.151515151515152,0.555555555555556,0.313131313131313
"782",782,54119,2,9,26,0,0.565656565656566,0.484848484848485,0.616161616161616,0.616161616161616,0.232323232323232,0.191919191919192,0.363636363636364,0.272727272727273
"783",783,54119,3,9,27,0,0.565656565656566,0.515151515151515,0.646464646464647,0.515151515151515,0.222222222222222,0.292929292929293,0.595959595959596,0.323232323232323
"784",784,54119,1,10,28,0,0.595959595959596,0.525252525252525,0.636363636363636,0.626262626262626,0.222222222222222,0.323232323232323,0.474747474747475,0.242424242424242
"785",785,54119,2,10,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"786",786,54119,3,10,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"787",787,54119,1,11,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"788",788,54119,2,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"789",789,54119,3,11,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"790",790,54119,1,12,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"791",791,54119,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"792",792,54119,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"793",793,54119,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"794",794,54119,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"795",795,54119,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"796",796,54119,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"797",797,54119,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"798",798,54119,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"799",799,54121,1,1,1,0,0.656565656565657,0.838383838383838,0.484848484848485,0.666666666666667,0.161616161616162,0.0101010101010101,0.0303030303030303,0.131313131313131
"800",800,54121,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"801",801,54121,3,1,3,0,0.646464646464647,0.686868686868687,0.646464646464647,0.97979797979798,0.111111111111111,0,0.252525252525253,0
"802",802,54121,1,2,4,0,0.707070707070707,0.868686868686869,0.95959595959596,0.858585858585859,0.0505050505050505,0.0505050505050505,0.141414141414141,0.0505050505050505
"803",803,54121,2,2,5,0,0.323232323232323,0.585858585858586,0.828282828282828,0.626262626262626,0,0.0303030303030303,0.505050505050505,0.121212121212121
"804",804,54121,3,2,6,0,0.848484848484849,0.848484848484849,0.656565656565657,0.838383838383838,0,0,0,0.0707070707070707
"805",805,54121,1,3,7,0,0,0.555555555555556,0.494949494949495,0.686868686868687,0.0303030303030303,0.151515151515152,0.303030303030303,0.494949494949495
"806",806,54121,2,3,8,0,0.717171717171717,0.828282828282828,0.767676767676768,0.686868686868687,0,0.0707070707070707,0.222222222222222,0.0101010101010101
"807",807,54121,3,3,9,0,0.151515151515152,0.474747474747475,0.919191919191919,0.787878787878788,0.0606060606060606,0.232323232323232,0.141414141414141,0.151515151515152
"808",808,54121,1,4,10,0,0.646464646464647,0.646464646464647,0.787878787878788,0.666666666666667,0,0.0202020202020202,0.111111111111111,0.111111111111111
"809",809,54121,2,4,11,0,0.434343434343434,0.696969696969697,0.848484848484849,0.686868686868687,0.0505050505050505,0.171717171717172,0.222222222222222,0.0101010101010101
"810",810,54121,3,4,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"811",811,54121,1,5,13,0,0.606060606060606,0.676767676767677,0.858585858585859,0.737373737373737,0.0606060606060606,0,0.131313131313131,0.0505050505050505
"812",812,54121,2,5,14,0,0.545454545454545,0.606060606060606,0.808080808080808,0.646464646464647,0,0.222222222222222,0.565656565656566,0.212121212121212
"813",813,54121,3,5,15,0,0.161616161616162,0.505050505050505,0.292929292929293,0.131313131313131,0,0.494949494949495,0.101010101010101,0.535353535353535
"814",814,54121,1,6,16,0,0.636363636363636,0.585858585858586,0.767676767676768,0.676767676767677,0.0303030303030303,0.0505050505050505,0.0606060606060606,0.161616161616162
"815",815,54121,2,6,17,0,0.757575757575758,0.707070707070707,0.747474747474748,0.747474747474748,0.0707070707070707,0.121212121212121,0.232323232323232,0
"816",816,54121,3,6,18,0,0.0808080808080808,0.444444444444444,0.393939393939394,0.292929292929293,0,0.222222222222222,0.0303030303030303,0.121212121212121
"817",817,54121,1,7,19,0,0.838383838383838,0.838383838383838,0.646464646464647,0.727272727272727,0,0,0.111111111111111,0.0101010101010101
"818",818,54121,2,7,20,0,0.888888888888889,0.898989898989899,0.747474747474748,0.747474747474748,0.0707070707070707,0.0707070707070707,0,0
"819",819,54121,3,7,21,0,0.777777777777778,0.868686868686869,0.838383838383838,0.898989898989899,0,0.0202020202020202,0.161616161616162,0.0101010101010101
"820",820,54121,1,8,22,0,0.0808080808080808,0.656565656565657,0.838383838383838,0.858585858585859,0,0,0.0606060606060606,0.0505050505050505
"821",821,54121,2,8,23,0,0.666666666666667,0.696969696969697,0.767676767676768,0.606060606060606,0.111111111111111,0,0.434343434343434,0.333333333333333
"822",822,54121,3,8,24,0,0.595959595959596,0.767676767676768,0.888888888888889,0.787878787878788,0,0,0.0606060606060606,0.0808080808080808
"823",823,54121,1,9,25,0,0.676767676767677,0.808080808080808,0.717171717171717,0.212121212121212,0,0.515151515151515,0.232323232323232,0
"824",824,54121,2,9,26,0,0.878787878787879,0.878787878787879,0.888888888888889,0.919191919191919,0,0.0202020202020202,0.0606060606060606,0.111111111111111
"825",825,54121,3,9,27,0,0.535353535353535,0.808080808080808,0.696969696969697,0.828282828282828,0,0.0909090909090909,0.0606060606060606,0
"826",826,54121,1,10,28,0,0.545454545454545,0.666666666666667,0.777777777777778,0.474747474747475,0,0.0202020202020202,0.0808080808080808,0.0707070707070707
"827",827,54121,2,10,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"828",828,54121,3,10,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"829",829,54121,1,11,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"830",830,54121,2,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"831",831,54121,3,11,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"832",832,54121,1,12,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"833",833,54121,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"834",834,54121,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"835",835,54121,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"836",836,54121,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"837",837,54121,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"838",838,54121,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"839",839,54121,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"840",840,54121,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"841",841,54128,1,1,1,0,0.444444444444444,0.333333333333333,0.464646464646465,0.424242424242424,0.414141414141414,0.626262626262626,0.393939393939394,0.656565656565657
"842",842,54128,2,1,2,0,0.797979797979798,0.797979797979798,0.393939393939394,0.717171717171717,0.141414141414141,0.232323232323232,0.202020202020202,0.171717171717172
"843",843,54128,3,1,3,0,0.262626262626263,0.595959595959596,0.727272727272727,0.434343434343434,0.323232323232323,0.434343434343434,0.454545454545455,0.404040404040404
"844",844,54128,1,2,4,0,0.272727272727273,0.353535353535354,0.818181818181818,0.696969696969697,0.363636363636364,0.282828282828283,0.323232323232323,0.323232323232323
"845",845,54128,2,2,5,0,0.303030303030303,0.0505050505050505,0.313131313131313,0.303030303030303,0.686868686868687,0.747474747474748,0.353535353535354,0.767676767676768
"846",846,54128,3,2,6,0,0.313131313131313,0.414141414141414,0.818181818181818,0.585858585858586,0.292929292929293,0.333333333333333,0.747474747474748,0.535353535353535
"847",847,54128,1,3,7,0,0.424242424242424,0.404040404040404,0.696969696969697,0.606060606060606,0.303030303030303,0.343434343434343,0.404040404040404,0.323232323232323
"848",848,54128,2,3,8,0,0.333333333333333,0.525252525252525,0.343434343434343,0.303030303030303,0.777777777777778,0.313131313131313,0.393939393939394,0.303030303030303
"849",849,54128,3,3,9,0,0.191919191919192,0.656565656565657,0.868686868686869,0.585858585858586,0.414141414141414,0.292929292929293,0.585858585858586,0.414141414141414
"850",850,54128,1,4,10,0,0.565656565656566,0.606060606060606,0.616161616161616,0.373737373737374,0.363636363636364,0.414141414141414,0.444444444444444,0.363636363636364
"851",851,54128,2,4,11,1,NA,NA,NA,NA,NA,NA,NA,NA
"852",852,54128,3,4,12,0,0.353535353535354,0.323232323232323,0.676767676767677,0.626262626262626,0.383838383838384,0.313131313131313,0.626262626262626,0.626262626262626
"853",853,54128,1,5,13,0,0.585858585858586,0.343434343434343,0.313131313131313,0.616161616161616,0.606060606060606,0.404040404040404,0.616161616161616,0.343434343434343
"854",854,54128,2,5,14,0,0.454545454545455,0.434343434343434,0.404040404040404,0.434343434343434,0.595959595959596,0.404040404040404,0.646464646464647,0.626262626262626
"855",855,54128,3,5,15,0,0.222222222222222,0.313131313131313,0.787878787878788,0.595959595959596,0.323232323232323,0.262626262626263,0.272727272727273,0.333333333333333
"856",856,54128,1,6,16,0,0.272727272727273,0.373737373737374,0.646464646464647,0.676767676767677,0.373737373737374,0.353535353535354,0.565656565656566,0.343434343434343
"857",857,54128,2,6,17,0,0.606060606060606,0.373737373737374,0.737373737373737,0.414141414141414,0.363636363636364,0.363636363636364,0.373737373737374,0.282828282828283
"858",858,54128,3,6,18,0,0.353535353535354,0.434343434343434,0.717171717171717,0.686868686868687,0.303030303030303,0.323232323232323,0.363636363636364,0.383838383838384
"859",859,54128,1,7,19,0,0.383838383838384,0.303030303030303,0.626262626262626,0.686868686868687,0.595959595959596,0.323232323232323,0.303030303030303,0.282828282828283
"860",860,54128,2,7,20,0,0.191919191919192,0.323232323232323,0.646464646464647,0.595959595959596,0.202020202020202,0.444444444444444,0.696969696969697,0.434343434343434
"861",861,54128,3,7,21,0,0.444444444444444,0.474747474747475,0.646464646464647,0.747474747474748,0.404040404040404,0.363636363636364,0.404040404040404,0.333333333333333
"862",862,54128,1,8,22,0,0.666666666666667,0.696969696969697,0.676767676767677,0.656565656565657,0.373737373737374,0.282828282828283,0.333333333333333,0.252525252525253
"863",863,54128,2,8,23,0,0.606060606060606,0.616161616161616,0.636363636363636,0.616161616161616,0.363636363636364,0.404040404040404,0.434343434343434,0.282828282828283
"864",864,54128,3,8,24,0,0.404040404040404,0.393939393939394,0.666666666666667,0.646464646464647,0.434343434343434,0.323232323232323,0.606060606060606,0.414141414141414
"865",865,54128,1,9,25,0,0.262626262626263,0.595959595959596,0.727272727272727,0.737373737373737,0.383838383838384,0.303030303030303,0.303030303030303,0.383838383838384
"866",866,54128,2,9,26,0,0.656565656565657,0.676767676767677,0.646464646464647,0.646464646464647,0.404040404040404,0.303030303030303,0.343434343434343,0.333333333333333
"867",867,54128,3,9,27,0,0.626262626262626,0.757575757575758,0.727272727272727,0.686868686868687,0.232323232323232,0.323232323232323,0.282828282828283,0.262626262626263
"868",868,54128,1,10,28,0,0.393939393939394,0.353535353535354,0.727272727272727,0.747474747474748,0.383838383838384,0.282828282828283,0.404040404040404,0.343434343434343
"869",869,54128,2,10,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"870",870,54128,3,10,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"871",871,54128,1,11,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"872",872,54128,2,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"873",873,54128,3,11,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"874",874,54128,1,12,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"875",875,54128,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"876",876,54128,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"877",877,54128,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"878",878,54128,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"879",879,54128,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"880",880,54128,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"881",881,54128,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"882",882,54128,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"883",883,54129,1,1,1,0,0.393939393939394,0.696969696969697,0.848484848484849,0.898989898989899,0.151515151515152,0.191919191919192,0.747474747474748,0.242424242424242
"884",884,54129,2,1,2,0,0.535353535353535,0.595959595959596,0.747474747474748,0.696969696969697,0.292929292929293,0.191919191919192,0.434343434343434,0.111111111111111
"885",885,54129,3,1,3,0,0.787878787878788,0.646464646464647,0.94949494949495,0.323232323232323,0.181818181818182,0.0303030303030303,0.222222222222222,0.151515151515152
"886",886,54129,1,2,4,0,0.505050505050505,0.646464646464647,0.919191919191919,0.94949494949495,0,0.0202020202020202,0.191919191919192,0
"887",887,54129,2,2,5,0,0.595959595959596,0.545454545454545,0.898989898989899,0.747474747474748,0,0.191919191919192,0.696969696969697,0.141414141414141
"888",888,54129,3,2,6,0,0.0909090909090909,0.292929292929293,0.848484848484849,0.696969696969697,0,0.0404040404040404,0.757575757575758,0.151515151515152
"889",889,54129,1,3,7,0,0.404040404040404,0.101010101010101,0.707070707070707,0.696969696969697,0.191919191919192,0.242424242424242,0.343434343434343,0.242424242424242
"890",890,54129,2,3,8,0,0.292929292929293,0.343434343434343,0.131313131313131,0.404040404040404,0.0707070707070707,0,0.0909090909090909,0.141414141414141
"891",891,54129,3,3,9,0,0,0.141414141414141,0.939393939393939,0.96969696969697,0.0404040404040404,0,0.141414141414141,0.292929292929293
"892",892,54129,1,4,10,0,0.404040404040404,0.0909090909090909,0.747474747474748,0.242424242424242,0.292929292929293,0.656565656565657,0.646464646464647,0.292929292929293
"893",893,54129,2,4,11,0,0.0404040404040404,0.0909090909090909,0.0404040404040404,0,0.797979797979798,0.848484848484849,0.242424242424242,0.696969696969697
"894",894,54129,3,4,12,0,0.343434343434343,0.494949494949495,0.939393939393939,0.757575757575758,0.0606060606060606,0.0808080808080808,0.373737373737374,0.212121212121212
"895",895,54129,1,5,13,0,0.292929292929293,0.252525252525253,0,0.141414141414141,0.191919191919192,0.676767676767677,0.111111111111111,0.0303030303030303
"896",896,54129,2,5,14,0,0.212121212121212,0,0.161616161616162,0.0505050505050505,0.393939393939394,0.707070707070707,0.797979797979798,0.585858585858586
"897",897,54129,3,5,15,0,0.646464646464647,0.646464646464647,0.747474747474748,0.848484848484849,0.0707070707070707,0.141414141414141,0.393939393939394,0.262626262626263
"898",898,54129,1,6,16,0,0.343434343434343,0.575757575757576,0.696969696969697,0.606060606060606,0.0808080808080808,0.0808080808080808,0.212121212121212,0.141414141414141
"899",899,54129,2,6,17,0,0.404040404040404,0.757575757575758,0.838383838383838,0.757575757575758,0.131313131313131,0.121212121212121,0.222222222222222,0.0909090909090909
"900",900,54129,3,6,18,0,0.282828282828283,0.646464646464647,0.787878787878788,0.696969696969697,0.212121212121212,0.131313131313131,0.343434343434343,0.191919191919192
"901",901,54129,1,7,19,0,0.393939393939394,0.535353535353535,0.696969696969697,0.646464646464647,0.242424242424242,0.141414141414141,0.262626262626263,0.191919191919192
"902",902,54129,2,7,20,0,0.292929292929293,0.393939393939394,0.696969696969697,0.535353535353535,0.191919191919192,0.262626262626263,0.535353535353535,0.191919191919192
"903",903,54129,3,7,21,0,0.141414141414141,0.545454545454545,0.939393939393939,0.898989898989899,0,0,0.292929292929293,0.363636363636364
"904",904,54129,1,8,22,0,0.212121212121212,0.585858585858586,0.848484848484849,0.848484848484849,0.0909090909090909,0.0101010101010101,0.797979797979798,0.292929292929293
"905",905,54129,2,8,23,0,0.292929292929293,0.0909090909090909,0.101010101010101,0.191919191919192,0.737373737373737,0.838383838383838,0.434343434343434,0.696969696969697
"906",906,54129,3,8,24,0,0.101010101010101,0.393939393939394,0.797979797979798,0.191919191919192,0.0909090909090909,0.191919191919192,0.545454545454545,0.444444444444444
"907",907,54129,1,9,25,0,0.191919191919192,0.393939393939394,0.696969696969697,0.747474747474748,0,0,0.848484848484849,0.0909090909090909
"908",908,54129,2,9,26,0,0.383838383838384,0.595959595959596,0.94949494949495,0.898989898989899,0.0101010101010101,0,0.696969696969697,0.141414141414141
